,0,1,2,3,4,5,6
0,85.4165669680265,85.15488223622333,81.93475532573288,85.2236462352728,84.14561165846709,79.7594157583319,85.1156152352435
1,85.1281481410183,84.90914264464219,81.73782791638821,84.76250067454157,83.51073827547013,80.10667859263606,84.68777992541426
2,84.67185794583858,84.45519956406733,81.42296720676927,84.3011409714363,83.02519903485647,79.56424738868495,84.1378825396834
3,85.44724804668505,84.80636496475844,81.63077747171741,84.99942551755053,83.77746002562351,79.82072537670457,84.89640179583022
4,85.31267256387507,84.95393580770202,81.36957030649118,85.09275284415139,84.04643092817933,79.71073881767386,85.27015134441771
5,84.06799615663697,83.85854874093977,80.82442275889301,83.69128922738784,83.1374464162599,79.69968307632534,83.61159186454864
6,85.546545828107,85.22133679519293,81.96129185939266,85.26735827308086,84.48591617953866,80.15060994193749,85.32135596164636
